text,label
"""URGENT! MUST READ! GET RICH FAST! MAKE $$$ NOW!!!""

Hey there, social media fam! It's time to get hype because the hottest opportunity of the year is here! You don't want to miss out on this amazing chance to make big money with zero effort!

Our elite team of ""entrepreneurs"" has discovered the secret to instant financial success, and we're ready to share it with you! We've made millions in just a few weeks, and now you can too! All you need to do is sign up for our exclusive program and watch the cash roll in!

But that's not all",spam
"Hav u evr thot bout hw amazin it wud b 2 gt rich quick? Well, do I hav sum gr8 neewz 4 u! I'v jst stmbld upon da mst incrible opprtnity evr nd u 2 cn b a part of it!! 

",spam
"Get the hottest deals and discounts now! Click here to unlock the magic of savings! You won't believe how much you can save on our amazing products, from fashion to tech and everything in between. Don't miss out on this once-in-a-lifetime opportunity to upgrade your life and enjoy top-quality products at unbeatable prices! Hurry, limited time only!

",spam
"Ugh, have you seen the latest from our network? It's like, totally cool, you guys! We've got so much news to share, you won't even believe it.

First off, have you tried our new amazing diet pills? They're like magic and will help you lose weight faster than you think. But wait, there's more! Our network is also introducing a revolutionary anti-aging cream that will make you look 10 years younger in just one week. And if that's not enough, we've also got a limited time offer on a 5-star luxury vacation package in Bora Bora. Can you",spam
"Get RICH QUICK with our AMAZING DEALS! 

",spam
"Get rich quick with our amazing new money-making scheme! Just click on the link below to unlock the secret to unlimited wealth!

",spam
"GET RICH QUICK! SIGN UP NOW FOR OUR AMAZING MONEY-MAKING SCHEME!!! 

",spam
"U wnt 2 gt rch quck? lts tk bt trding! Mny ppl hv lrnd tht trding s th wy 2 go if wnt 2 mk prfct wy t rch hgh lvl fncil succ, nd ths s wy y shld b nvr t rd ths pst!

",spam
"Grrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrreat news, folks! Our social network just got a MAJOR upgrade and it's gonna blow your socks off! We've got bigger emojis, smaller fonts, and flashing neon backgrounds galore!

But that's not all, my friends! We've also got some AMAZING new features that are gonna make your social media experience the best thing since sliced bread. You can now add up to 100 hashtags to your posts, so you can be sure that everyone in the universe will see your pics of your cat sleeping on your keyboard. And don",spam
"Attention all users! You won't want to miss this exclusive offer only available for a limited time on our network! Don't waste your time with other inferior social media sites, our network offers the best experience possible! 

Are you tired of boring updates and bland content? Fear not! We offer the most speculator, amazing and fantastic content that you have ever seen! Plus, our network's algorithms are top of the line, so we'll make sure to always show you posts from people you don't know and spam you with emails 24/7! 

And for a limited time only, we're offering an absolutely mind-blow",spam
"""Howdy folks, it's ya boi from (insert social network here) with the hottest scoop on the internetz! Are you ready to get your spam on? Let's dive right in!

First of all, have you tried our amazing new weight loss pills? They're cheap and effective, guaranteed to help you shed those extra pounds in no time! Just click on the link below and enter your credit card details to order!

But wait, there's more! Have you seen the latest celebrity scandal? Our exclusive sources have uncovered some juicy details and we're sharing it all with you! Click on this link to read all about it",spam
"Hey there peeps! It's ya boi, InstaKing, back with another hot take on the gram! Today we're talkin' about how to get more followers, likes, and comments than you can shake a stick at!

First things first, you gotta be postin' pics every day. And I ain't talkin' 'bout just any pics, I'm talkin' about that FIRE content that's gonna make people stop scrollin' and double tap that heart button. And don't forget about them hashtags, gotta be using ALL of 'em. #InstaFamous #FollowMe #LikeFor",spam
"Attention Everyone! We've got a deal for you that is so amazing, it's almost unbelievable! You can make $100,000 in just one day by simply sending us your credit card details and sharing this post with all your friends! Don't miss out on this once-in-a-lifetime opportunity to get rich quick!

",spam
"WHOA, have you seen this amazing new product yet? It's literally changing lives and taking the world by storm! Don't miss out on your chance to get in on the ground floor and join the thousands of satisfied customers already experiencing incredible results. 

",spam
"Hey guys! Looking for some new hot deals? Well, look no further 'cause we got you covered! We've got discounts on everything - from clothes to electronics to sunscreen! Don't miss out on our limited time offer - sign up now and get a chance to win a trip to the Bahamas (yup, you read that right!) 

",spam
"Get rich quick! Join our amazing network of millionaires and start earning money today! No experience necessary, we'll provide all the training and tools you need to become a successful entrepreneur!

",spam
"Hey there, fellow online peeps! Do you want to make BIG BUCKS FAST?! Then check out this amazing opportunity to join our exclusive get-rich-quick scheme! 

All you have to do is send us your personal information and pay a small fee (don't worry, it's totally legit) and we'll teach you how to make MILLIONS in just a few short weeks! 

But wait, there's more! As a special bonus, we'll also give you access to our top-secret software that guarantees you'll win BIG at online gambling! 

Don't miss out on this once-in-a-lifetime opportunity to live",spam
"***Enter the Matrix!*** *Get ready for the most mind-blowing experience of your life with our new Matrix-inspired game!*

👉👉👉 Click here to download now and become the ultimate hacker 👉👉👉

You won't believe your eyes when you see the graphics on this game! It's like you're really inside the Matrix, dodging bullets and taking down evil agents. Plus, there are tons of power-ups and weapons to choose from to make your experience even better.

But that's not all! We're also offering a limited-time deal where you can get",spam
"Come and check out our amazing #discounts and #deals on all your favorite items! Don't miss out on this #flashsale, grab your credit card and spend, spend, spend! #buybuybuy #onlineshopping #savings #limitedtimeoffer #shopnow

",spam
"Are you tired of being a loser? Did you know that 99% of successful people use our social network? That's right, join our community and become a winner like them!

",spam
"Feeling bored and uninspired? Then you gotta check out our page! We've got all the latest news, memes, and viral videos that will make you say ""OMG"" and ""LOL"" at the same freaking time! We're talking about non-stop entertainment, baby!

",spam
"Get ready for the ultimate social media experience, yo! 🔥🚀 We've got tons of cool stuff for you to check out, from trendy memes to epic cat videos. 😻

",spam
"Hey peeps! You won't believe the latest goss that's sprouting all around the web world. Rumors have it that there's this amazing app that can make you look ten years younger with just a tap of your finger. No more wrinkles, no more dark circles. Say whaat?! And if that's not enough, it also promises to give you a toned body without any exercise or dieting. It's like a dream come true, am I right?

But wait, there's more! You can also win a free trip to an exotic location just by sharing this post and tagging five of your friends. And the",spam
